slno,userId,handler,title,subscriberCount,videoCount,userViewCount,joinedDate,contentId,contentType,partyName,partyShortName,duration,viewCount,commentCount,text,publishedTime,likeCount,replyCount,parentSlno,grandparentSlno,targetName,languageName,bullyLabel
36864,channelid7345,channelhandler7345,channeltitle7345,6,1,9,2021-04-29,UgxussRtnb6HUYFV4Kl4AaABAg,comment,,,,,,শিক্ষার্থীরা আবু সাঈদ বীরদের রক্তের বিনিময়ে অর্জিত দল এরা নিরপেক্ষ 18 কুটি মানুষের শান্তির পর্যায় এরা ই থাকবে সকল সর্ব ইস্তরের দলের উর্ধ্বে সঠিক জ্ঞানের উপর অটুর শিক্ষার্থীরা শিক্ষা অর্জন ছড়িয়ে দিবে 18 কুটি মানুষের কাছে পৌঁছে সমাজ কে সঠিক যায়গা তে ঘুড়িয়ে আনতে ধন্যবাদ সবাইকে বুঝার জন্য,2024-08-16T15:13:59Z,0,0,36008,36008,people group,code-mix,not bully
36865,channelid26782,channelhandler26782,channeltitle26782,7,0,0,2018-02-18,UgwlwgUUKQc3FWq_VJ54AaABAg,comment,,,,,,Ekhon ekti beshi beshi hoy jacche na?,2024-08-16T15:13:58Z,7,0,36008,36008,general people,romanized bengali,not bully
36866,channelid28478,channelhandler28478,channeltitle28478,0,0,0,2016-05-14,Ugz1PoMMNGyIXwSrdu14AaABAg,comment,,,,,,এই কথা বললে চলবে না। দায় আপনাদেরই নিতে হবে।,2024-08-16T15:13:45Z,37,4,36008,36008,people group,bengali,not bully
36867,channelid28479,channelhandler28479,channeltitle28479,1,0,0,2016-07-18,Ugz1PoMMNGyIXwSrdu14AaABAg.A7C_9oibnpZA7C_M7L9snS,reply,,,,,,Keno,2024-08-16T15:15:26Z,0,,36866,36008,male,romanized bengali,not bully
36868,channelid15285,channelhandler15285,channeltitle15285,2,1,3,2017-04-17,Ugz1PoMMNGyIXwSrdu14AaABAg.A7C_9oibnpZA7ClzG-7ffw,reply,,,,,,কারন?,2024-08-16T17:05:46Z,0,,36866,36008,male,bengali,not bully
36869,channelid28480,channelhandler28480,channeltitle28480,5,9,995,2015-05-02,Ugz1PoMMNGyIXwSrdu14AaABAg.A7C_9oibnpZA7D0_GuYfKd,reply,,,,,,"অদ্ভুত তো, যখন দেশে একটা অরাজকতা হচ্ছে আপনারা অন্যের দিকে আঙুল দেখাচ্ছেন। আজকে আপনাদের জন্য কোনো প্রশাসন নেই, ভঙ্গুর সরকার ব্যবস্থায় কিছু হলেই সেনাবাহিনীর মাঠে নামতে হচ্ছে, এমনকি আপনাদের কথায় সেনাবাহিনী সহ সরকার উঠতেছে বসতেছে, আপনারাই এখন আলটিমেট প্রসাশন। চিন্তা করা যায় দেশের স্বার্বভৌমত্ব এখন কোথায়? কোন ধরনের অস্থিতিশীল পরিস্থিতিতে নিরাপত্তাহীনতায় মানুষ আছে? আজকে কোনো একটা ঘটনা ঘটলে সরকার কিনবা প্রশাসনকে মিডিয়া প্রশ্ন করছেনা, করছে আপনাদের। এমনকি আপনাদের প্রতিনিধিও এখন সরকারে রয়েছে। তাই কিছু ভালো হলেও যেমন আপনারা বাহবা পাচ্ছেন, তেমনি যেকনো অরাজকতা কিনবা সেটা নিয়ন্ত্রণ করতে না পারার ব্যর্থতার দায়ভার ও আপনাদের তো সেই কাজ যেই পক্ষই করুক না কেনো। উদাহরণ স্বরূপ, সৈরাচার সরকার যখন অন্য দলের উপর সমস্ত দায়ভার দিয়ে রেহায় পেতে চেয়েছে কিন্তু দেশের মানুষ মেনে নেয়নি কারন দায়ভার সরকারেরই নিতে হয়, তেমনি আজকের সরকার আপনাদের সমর্থিত, তাই যেই অরাজকতা করুক, দায় আপনাদের নিতে হবে। আর আরেকটা ব্যাপার বুঝলাম না, সৈরাচার সরকারের বিচার দেশের প্রচলিত আইন অনুযায়ি করেন, কিন্তু তাদের সমর্থকদের যে আক্রমন করা হচছে সেটা কেনো নিয়ন্ত্রণ করতে পারছেন না? তাহলে দেশ কিভাবে স্বাধীন হলো? স্বাধীন দেশে তো সবার স্বাধীন ভাবে চলতে পারার কথা। যায় হোক, এত কথায় কথায় আল্টিমেটাম দিয়ে ততকালীন সরকারের হরতালের মতো আপনাদের এই আন্দোলন কে মূল্যহীন করে ফেলেন না।",2024-08-16T19:22:01Z,0,,36866,36008,male,bengali,not bully
36870,channelid28481,channelhandler28481,channeltitle28481,6,11,1392,2022-09-13,Ugz1PoMMNGyIXwSrdu14AaABAg.A7C_9oibnpZA7D1LnXlw8B,reply,,,,,,কেন?,2024-08-16T19:28:47Z,0,,36866,36008,male,bengali,not bully
36871,channelid28482,channelhandler28482,channeltitle28482,7,12,4410,2019-02-05,UgwhmbpPQuZ9cyhO_054AaABAg,comment,,,,,,ভাই তুই কথা কম কো,2024-08-16T15:13:18Z,10,0,36008,36008,male,bengali,bully
36872,channelid28483,channelhandler28483,channeltitle28483,0,0,0,2013-10-02,Ugy0EGiRVAN56-61b8t4AaABAg,comment,,,,,,দিনে অন্তত একবার বলুন আমি বাংলাদেশকে ভালবাসি।,2024-08-16T15:13:04Z,7,0,36008,36008,organization,bengali,bully
36873,channelid13359,channelhandler13359,channeltitle13359,0,0,0,2024-02-14,UgwRtI6wlK0lx1MU9pd4AaABAg,comment,,,,,,রাষ্ট্রপতির পদত্যাগ চাই,2024-08-16T15:10:52Z,3,1,36008,36008,male,bengali,not bully
36874,channelid28484,channelhandler28484,channeltitle28484,12,0,0,2018-05-07,UgwRtI6wlK0lx1MU9pd4AaABAg.A7CZphD25VdA7CaMXj03pQ,reply,,,,,,নবী রাসূলের যুগ শেষ। এখন ফেরেস্তা ওয়ালা মানুষ বিশ্বের কোথাও নেই। কি করছে রাষ্ট্রপতি? রাষ্ট্রপতি হলো শুধু একটা কলাগাছ। সে ইচ্ছা করলেই মন মত কিছুই করতে পারবে না। তাই কিছু না বুঝেই আপনারা শুধু পদত্যাগ চান।,2024-08-16T15:24:13Z,0,,36873,36008,male,bengali,bully
36875,channelid28485,channelhandler28485,channeltitle28485,6,5,3822,2009-04-11,Ugw3LBY4e71MoHFIxc14AaABAg,comment,,,,,,"কুত্তারবাচ্চা রাজাকার শাবক, তোদের ইন্দোনেই এসব হচ্ছে, তোর বাবাকে ল্যাংটাকরে রাস্তায় ঘোরানো উচিত, বুঝতি কেমন লাগে, তুই খুঁজে বের কর কে করেছে, শুওরের বাচ্চা।",2024-08-16T15:10:47Z,0,0,36008,36008,people group,bengali,bully
36876,channelid28486,channelhandler28486,channeltitle28486,14,2,33,2023-02-15,UgxBoV1AA57MDAevLw14AaABAg,comment,,,,,,Apnader dofa dabi ultimatum Kobe sesh hobe? Please amra jonogon mukti chai eisob politics theke,2024-08-16T15:10:24Z,8,1,36008,36008,people group,romanized bengali,not bully
36877,channelid26457,channelhandler26457,channeltitle26457,0,0,0,2024-08-04,UgxBoV1AA57MDAevLw14AaABAg.A7CZmKDUr9IA7Cb6DE6Awi,reply,,,,,,mukti peye jaben robi bar theke,2024-08-16T15:30:44Z,0,,36876,36008,male,romanized bengali,not bully
36878,channelid15906,channelhandler15906,channeltitle15906,9,10,1292,2024-05-19,UgyBh2gcwmCuN93exEB4AaABAg,comment,,,,,,কোটা আন্দোলন কখনো বন্ধ হবে না কোটা আন্দোলন কারি কোন সমন্বয়ক যদি নিজেকে গুটিয়ে নিতে চায় আমরা তাকে ধরে রাখবো না বরণ একজন যাবে 10 জন আসবে কোটা আন্দোলন এখন আর শুধু কোটা আন্দোলনের মধ্যে সীমাবদ্ধ নেই কোটা আন্দোলন বাংলার সকল অন্যায় অত্যাচারের বিরুদ্ধে রুখে দাঁড়াবার আন্দোলন কোটা আন্দোলন ততদিন থাকবে যতদিন বাংলাদেশ থাকবে অতএব কেউ যদি বলে কোটা আন্দোলন বন্ধ হয়ে গেছে কিংবা যাবে তাকেই আমরা বন্ধ করে দেবো আমাদের খাতা থেকে কোটা আন্দোলন আমাদের আন্দোলন হয়তো শুরু হয়েছে একজন-দুজন থেকে কিন্তু এখন ছড়িয়ে গেছে সেটা সারা বাংলাদেশে এমনকি পুরো দক্ষিণ এশিয়ায় এ আন্দোলন থামালে অন্যায়কারীদের পার পেয়ে যাবে আমরা কোন অন্যায়কারীকে শান্তিতে থাকতে দেবো না কোটা আন্দোলনকারীরা যুগের পর যুগ অন্যায়কারীদের আতঙ্ক হয়ে থাকবে ইনশাআল্লাহ,2024-08-16T15:10:07Z,0,0,36008,36008,general people,code-mix,not bully
36879,channelid51,channelhandler51,channeltitle51,19,24,4822,2023-05-20,UgwT5Q-nuT16F-7JnVp4AaABAg,comment,,,,,,গত কাল কের টকশো এতো তাড়াতাড়ি ভুলে গেলেন,2024-08-16T15:09:15Z,28,0,36008,36008,general people,bengali,not bully
36880,channelid28487,channelhandler28487,channeltitle28487,3,0,0,2012-11-21,UgyfpG-3veBH7rb_Sx54AaABAg,comment,,,,,,"আগামী ১ মাস সকল ধরনের সভা, সমাবেশ, দাবি জরুরি ভিত্তিতে বন্ধ করে ইউনুস স্যার কে শান্তি ফেরাতে হবে। ভারত চায় মানুষ প্রতিদিন আন্দোলন করে দেশ অশান্ত করে রাখুন। ইউনুস স্যার কে কঠোর হতে হবে 🙏প্রয়োজনে সকল দলের সাথে বসে দেশের স্বার্থে রিকোয়েস্ট করতে হবে। 🙏",2024-08-16T15:08:55Z,154,10,36008,36008,male,bengali,not bully
36881,channelid28488,channelhandler28488,channeltitle28488,21,0,0,2019-04-16,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DQZ_6PVwr,reply,,,,,,ইউনুস নিজেই তো দেশ ব্রিকি করবে আমেরিকার কাছে রেডি থাক,2024-08-16T23:09:07Z,10,,36880,36008,male,bengali,bully
36882,channelid105,channelhandler105,channeltitle105,16,0,0,2013-02-22,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DUk1y4BpS,reply,,,,,,😂😂😂😂 younis is a USA agent himself 😅😅😅😅,2024-08-16T23:45:38Z,4,,36880,36008,male,english,bully
36883,channelid28489,channelhandler28489,channeltitle28489,1,0,0,2023-07-16,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DYliCMacX,reply,,,,,,"Nijeder choritro thik kor, terpor bharoter dosh dibi.",2024-08-17T00:20:49Z,0,,36880,36008,organization,romanized bengali,bully
36884,channelid25118,channelhandler25118,channeltitle25118,6,0,0,2020-07-21,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DcR0H1mUv,reply,,,,,,@channelhandler28488  oi barot er dhalal chup koira thak khankir sele,2024-08-17T01:01:33Z,0,,36880,36008,male,romanized bengali,not bully
36885,channelid27016,channelhandler27016,channeltitle27016,8,0,0,2015-10-09,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7De7aO4yVu,reply,,,,,,"ভারত চায় কেন? আপনি জন্ম থেকে কি হিন্দু বিদ্বেষী জানতে চাই? একটু উন্নত মানের মুসলিম হন দেখবেন মুসলিম দের সবাই শ্রদ্ধা ভক্তি করবে। দেখুন তাকিয়ে মুসলিম দের কি অবস্থা সারা পৃথিবীতে? দেখলেই ভয়ঙ্কর মনে হয়। ঐ আসছে। কোটা আন্দোলনের নামে সারা দেশের বারোটা বাজিয়ে দেছেন। বাংলাদেশ অন্তত পঞ্চাশ বছর পিছিয়ে গেল? কি উৎশৃঙখল জঙ্গি হিঙস্র এই বাংলাদেশ এর মুসলিম ছেলে মেয়েরা বিশ্ব আলোড়ন পড়েছে। ইঙল্যান্ড তো বলতেই শুরু করেছে বাংলাদেশীরা যুক্তরাজ্য এ ঢুকতে পারবে না। ভারতের যেকোন রাজ্যে বাঙলায় কথা বললেই বলে এরা বাংলাদেশী, অনুপ্রবেশকারী হিন্দু সম্প্রদায়ের মেয়েদের ইজ্জত নিয়েছে মন্দির গির্জা লুটপাট হত্যা করেছে। বোঝাবার চেষ্টা করছে বাংলাদেশের মানুষ আর ভারতের বাঙলা ভাষার লোকদের এক নয়। ওদের শিক্ষা সংস্কৃতি ধর্ম আচার আচরণে অনেক পার্থক্য রয়েছে এটা বুঝুন। 😢😢😢😢😢",2024-08-17T01:16:22Z,0,,36880,36008,people group,bengali,bully
36886,channelid28180,channelhandler28180,channeltitle28180,1,0,0,2020-10-02,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7Dq8RT5rXM,reply,,,,,,বিপ্লবের পর গঠন না হলে কোন কিছুই ভালোভাবে চালানো যায় না চারিদিকে শুধু বিশৃঙ্খলা আর বিশৃঙ্খলা।,2024-08-17T03:01:21Z,0,,36880,36008,general people,bengali,not bully
36887,channelid28180,channelhandler28180,channeltitle28180,1,0,0,2020-10-02,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DqByPgbhy,reply,,,,,,কঠোর না হলে।,2024-08-17T03:01:50Z,0,,36880,36008,general people,bengali,bully
36888,channelid28153,channelhandler28153,channeltitle28153,64,0,0,2021-02-18,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DtWa7fuf4,reply,,,,,,বাংলাদেশ ভারতের ভূক্ত হবে❤,2024-08-17T03:30:51Z,2,,36880,36008,general people,bengali,bully
36889,channelid28490,channelhandler28490,channeltitle28490,0,4,59,2013-08-30,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7DurkpHUY5,reply,,,,,,"@channelhandler28488 tui to awami dalal, india ja ar hasina ke prime minister bana india r",2024-08-17T03:42:37Z,0,,36880,36008,organization,romanized bengali,bully
36890,channelid27900,channelhandler27900,channeltitle27900,1,0,0,2022-05-04,UgyfpG-3veBH7rb_Sx54AaABAg.A7CZbUUyqg7A7Ex9GPgN4M,reply,,,,,,😂 চামচা,2024-08-17T13:21:52Z,0,,36880,36008,male,bengali,bully
36891,channelid28491,channelhandler28491,channeltitle28491,0,0,0,2020-08-07,Ugw_qogLJPyKqOWRR_14AaABAg,comment,,,,,,সকল হত্যাকান্ডের বিচার চাই! জাতিসংঘের রিপোর্ট অনুযায়ী কোটা আন্দোলন ঘিরে মৃত্যুর সংখ্যা ৬৫০ জন তার মধ্যে ৪ আগস্ট পর্যন্ত মারা গেছে ৪০০ জন যার মধ্যে ছাত্র ১৫০ জন এবং আওয়ামী লীগ নেতাকর্মী ও পুলিশ ২৫০ জন ■ ৫ তারিখ থেকে ১১ তারিখ পর্যন্ত মারা গিয়েছে ২৫০ জন যার সকলেই আওয়ামী লীগের নেতাকর্মী এবং পুলিশ সদস্য সকল হত্যাকান্ডের বিচার চাই!,2024-08-16T15:07:34Z,0,0,36008,36008,male,bengali,bully
